FittedIndex_ii,STA_Model_Index_k,Original_Cell_Index_iCell,DSI,OSI,F1F0,DataOriDeg,SmoothDataOriDeg,EnvOriDeg,FFTOriDeg,EnvMinusData,FFTMinusData
2,2,68,0.936896241453177,0.891982444316664,1.08193026436048,150,NaN,29.0669541828708,29.0669541828708,59.0669541828708,59.0669541828708
3,3,71,0.570358034970858,0.269665677437632,0.554733984905175,90,NaN,155.383851273525,155.383851273525,65.3838512735255,65.3838512735255
8,8,107,1,1,1.26529316179806,120,NaN,102.702479799952,102.702479799952,-17.2975202000476,-17.2975202000476
17,17,130,0.737805412032578,1,0.806411871017177,90,NaN,53.1969514509111,53.1969514509111,-36.8030485490889,-36.8030485490889
20,20,133,1,1,0.851445632287265,30,NaN,172.213198636862,172.213198636862,-37.7868013631383,-37.7868013631383
21,21,135,0.543664455000496,0.99535155346016,1.39139804879178,90,NaN,93.1952481628983,93.1952481628983,3.19524816289825,3.19524816289825
22,22,137,0.742392189525768,0.828795208559004,1.42376712919987,90,NaN,96.740097720083,96.740097720083,6.74009772008299,6.74009772008299
24,24,140,1,1,1.53375722104621,60,NaN,76.9099880701769,76.9099880701769,16.9099880701769,16.9099880701769
25,25,230,1,0.256209610518171,0.426151499205499,120,NaN,113.388188307792,113.388188307792,-6.61181169220777,-6.61181169220777
27,27,232,0.648064647321981,0.120761049726936,0.764251117029859,60,NaN,11.4470198298498,11.4470198298498,-48.5529801701502,-48.5529801701502
30,30,250,0.766317232182546,1,1.24085784565666,60,NaN,178.470191178276,178.470191178276,-61.5298088217243,-61.5298088217243
31,31,252,0.918713800679049,0.66579460734647,1.72777578066952,90,NaN,172.940439314284,172.940439314284,82.9404393142835,82.9404393142835
32,32,322,1,1,0.0554353683325361,0,NaN,174.453583983591,174.453583983591,-5.54641601640901,-5.54641601640901
33,33,328,0.667059721686811,1,0.158459430505494,0,NaN,165.116423001717,165.116423001717,-14.8835769982827,-14.8835769982827
34,34,329,1,1,0.25818803880531,90,NaN,118.172749681611,118.172749681611,28.1727496816115,28.1727496816115
40,40,363,0.686121976031291,0.888534608994074,1.35972002720363,120,NaN,9.60050566895193,9.60050566895193,69.6005056689519,69.6005056689519
41,41,375,1,1,0.449063864970436,150,NaN,165.74928029461,165.74928029461,15.7492802946098,15.7492802946098
44,44,446,0.87476743987574,0.155438976590163,0.418316858323507,150,NaN,171.574784745129,171.574784745129,21.5747847451285,21.5747847451285
45,45,457,0.800422040712376,1,0.600723913777366,150,NaN,162.532264607206,162.532264607206,12.5322646072058,12.5322646072058
47,47,462,0.500546050236622,0.678116235803737,1.00040405081713,120,NaN,170.53678663921,170.53678663921,50.5367866392101,50.5367866392101
48,48,468,1,1,0.595563859748967,0,NaN,7.86803589234578,7.86803589234578,7.86803589234577,7.86803589234577
49,49,469,0.6577033373509,0.748038442377947,1.38124411258787,30,NaN,24.8103095114787,24.8103095114787,-5.18969048852131,-5.18969048852131
50,50,470,0.854039253819187,0.993351923011528,0.515330819082668,90,NaN,177.85353663404,177.85353663404,87.8535366340396,87.8535366340396
51,51,479,0.984929531606121,0.306833048203683,0.428605731005912,120,NaN,174.695313667576,174.695313667576,54.6953136675756,54.6953136675756
53,53,600,0.838473384580331,0.0688574098834377,0.0544635760149108,120,NaN,4.6794541263364,4.6794541263364,64.6794541263364,64.6794541263364
58,58,622,1,0.935847921744911,1.07939163752243,60,NaN,2.99844008687658,2.99844008687658,-57.0015599131234,-57.0015599131234
62,62,646,1,0.996172013162902,0.615719491055656,0,NaN,25.126260200028,25.126260200028,25.126260200028,25.126260200028
63,63,647,0.826446280991736,0.296779475274942,1.1899167294601,90,NaN,149.318781441537,149.318781441537,59.3187814415372,59.3187814415372
64,64,648,0.821125330919167,0.682832150748472,1.30369111734,30,NaN,5.95792790066103,5.95792790066103,-24.042072099339,-24.042072099339
65,65,649,0.916894373768142,0.338307457314248,1.58838877050065,150,NaN,2.04464744827891,2.04464744827891,32.0446474482789,32.0446474482789
69,69,664,0.594781273983116,1,1.00889372441145,90,NaN,170.402002790807,170.402002790807,80.4020027908071,80.4020027908071
78,78,778,0.552358442092282,1,0.205946899978626,150,NaN,94.0559206945265,94.0559206945265,-55.9440793054735,-55.9440793054735
82,82,793,0.639960245859099,0.949417232772556,0.227992005160236,0,NaN,39.5010555716794,39.5010555716794,39.5010555716794,39.5010555716794
83,83,797,1,1,0.966724847196359,150,NaN,1.30739863379858e-12,1.30739863379858e-12,30.0000000000013,30.0000000000013
86,86,801,0.760143085757319,1,1.30517653383849,30,NaN,140.649868897294,140.649868897294,-69.3501311027064,-69.3501311027064
87,87,808,0.869706377543855,0.0862854145280738,1.35515837166337,150,NaN,1.93267624126747e-12,1.93267624126747e-12,30.0000000000019,30.0000000000019
95,95,919,0.771188589176,0.885338676458744,1.30058917011358,0,NaN,12.8190992983752,12.8190992983752,12.8190992983752,12.8190992983752
96,96,1015,0.880471358080519,0.382913973771726,0.823510466590073,30,NaN,84.7863304251976,84.7863304251976,54.7863304251977,54.7863304251977
97,97,1078,0.866583289248541,0.685687026157766,1.2854060846743,60,NaN,80.7371722211014,80.7371722211014,20.7371722211014,20.7371722211014
98,98,1080,1,1,0.820942765243445,120,NaN,122.53671054813,122.53671054813,2.5367105481298,2.5367105481298
99,99,1083,0.751529900153885,0.916583332208425,1.6382338262546,90,NaN,177.830642502186,177.830642502186,87.8306425021865,87.8306425021865
