FittedIndex_ii,STA_Model_Index_k,Original_Cell_Index_iCell,DSI,OSI,F1F0,DataOriDeg,SmoothDataOriDeg,EnvOriDeg,FFTOriDeg,EnvMinusData,FFTMinusData
8,8,107,1,1,1.26529316179806,120,NaN,102.702479799952,102.702479799952,-17.2975202000476,-17.2975202000476
11,11,121,0.293720919857555,0.5823543444274,1.25557100760143,90,NaN,61.5681989189537,61.5681989189537,-28.4318010810463,-28.4318010810463
21,21,135,0.543664455000496,0.99535155346016,1.39139804879178,90,NaN,93.1952481628983,93.1952481628983,3.19524816289825,3.19524816289825
22,22,137,0.742392189525768,0.828795208559004,1.42376712919987,90,NaN,96.740097720083,96.740097720083,6.74009772008299,6.74009772008299
24,24,140,1,1,1.53375722104621,60,NaN,76.9099880701769,76.9099880701769,16.9099880701769,16.9099880701769
30,30,250,0.766317232182546,1,1.24085784565666,60,NaN,178.470191178276,178.470191178276,-61.5298088217243,-61.5298088217243
31,31,252,0.918713800679049,0.66579460734647,1.72777578066952,90,NaN,172.940439314284,172.940439314284,82.9404393142835,82.9404393142835
40,40,363,0.686121976031291,0.888534608994074,1.35972002720363,120,NaN,9.60050566895193,9.60050566895193,69.6005056689519,69.6005056689519
49,49,469,0.6577033373509,0.748038442377947,1.38124411258787,30,NaN,24.8103095114787,24.8103095114787,-5.18969048852131,-5.18969048852131
64,64,648,0.821125330919167,0.682832150748472,1.30369111734,30,NaN,5.95792790066103,5.95792790066103,-24.042072099339,-24.042072099339
65,65,649,0.916894373768142,0.338307457314248,1.58838877050065,150,NaN,2.04464744827891,2.04464744827891,32.0446474482789,32.0446474482789
67,67,657,0.335892514395394,0.494887941139659,1.23479165951286,60,NaN,171.558431604606,171.558431604606,-68.4415683953937,-68.4415683953937
86,86,801,0.760143085757319,1,1.30517653383849,30,NaN,140.649868897294,140.649868897294,-69.3501311027064,-69.3501311027064
87,87,808,0.869706377543855,0.0862854145280738,1.35515837166337,150,NaN,1.93267624126747e-12,1.93267624126747e-12,30.0000000000019,30.0000000000019
90,90,911,0.145241364740678,0.271516697519072,1.34519004521361,120,NaN,71.2260593761926,71.2260593761926,-48.7739406238074,-48.7739406238074
95,95,919,0.771188589176,0.885338676458744,1.30058917011358,0,NaN,12.8190992983752,12.8190992983752,12.8190992983752,12.8190992983752
97,97,1078,0.866583289248541,0.685687026157766,1.2854060846743,60,NaN,80.7371722211014,80.7371722211014,20.7371722211014,20.7371722211014
99,99,1083,0.751529900153885,0.916583332208425,1.6382338262546,90,NaN,177.830642502186,177.830642502186,87.8306425021865,87.8306425021865
115,115,1353,0.44321100157402,1,1.29419174486341,90,NaN,65.0731434248807,65.0731434248807,-24.9268565751193,-24.9268565751193
127,127,1532,0.982209043736101,0.971224638902939,1.42453345945129,60,NaN,8.55751708267275,8.55751708267275,-51.4424829173273,-51.4424829173273
136,136,1580,0.311167013015422,0.785923025923471,1.33957971424864,150,NaN,37.4328367137918,37.4328367137918,67.4328367137918,67.4328367137918
137,137,1581,0.208415257569799,0.248365132576722,1.23163084778487,120,NaN,179.999999999999,179.999999999999,59.9999999999987,59.9999999999987
144,144,1593,0.334068053450889,0.351069135266311,1.44724993267378,60,NaN,92.1510587632681,92.1510587632681,32.1510587632681,32.1510587632681
152,152,1608,0.188155459592844,0.997058305885903,1.49816609003388,120,NaN,22.4066960947647,22.4066960947647,82.4066960947647,82.4066960947647
153,153,1610,0.61946380063777,1,1.57334087403508,90,NaN,102.674334500859,102.674334500859,12.6743345008588,12.6743345008588
154,154,1611,1,1,1.43950861735482,0,NaN,178.280130224935,178.280130224935,-1.71986977506475,-1.71986977506475
155,155,1612,1,0.899457861015278,1.64799872596301,120,NaN,3.11520599312297,3.11520599312297,63.115205993123,63.115205993123
