FittedIndex_ii,STA_Model_Index_k,Original_Cell_Index_iCell,DSI,OSI,F1F0,DataOriDeg,SmoothDataOriDeg,EnvOriDeg,FFTOriDeg,EnvMinusData,FFTMinusData
11,11,121,0.293720919857555,0.5823543444274,1.25557100760143,90,NaN,2.14711208762505,0,-87.852887912375,-90
12,12,123,0.264580741286884,1,0.991726458456369,90,NaN,24.2279716571757,0,-65.7720283428243,-90
15,15,127,0.266742338251986,0.991564205767216,0.879069601011708,0,NaN,0.555248943156528,0,0.555248943156528,0
26,26,231,0.00468035076420761,1,1.10297185034748,90,NaN,174.820205300082,0,84.8202053000818,-90
28,28,244,0.216474555818484,0.815141869143416,0.259443591261932,90,NaN,173.645078508047,0,83.645078508047,-90
37,37,353,0.148656104234818,0.874691751497092,0.893657643263912,30,NaN,147.96161107232,0,-62.0383889276801,-30
54,54,614,0.160886155248021,0.504362270760649,1.07359817020936,30,NaN,147.908619178605,0,-62.091380821395,-30
59,59,629,0.25516967126193,0.610838187189228,0.974713972601663,90,NaN,9.75134815594009,0,-80.2486518440599,-90
68,68,659,0.151699029126213,1,0.95671981249897,90,NaN,9.32595646142533,0,-80.6740435385747,-90
71,71,744,0.167472344431771,0.702664539882098,0.398193509875583,90,NaN,176.108701561228,0,86.1087015612277,-90
76,76,775,0.225196825160181,0.837304242158571,0.285985894346829,150,NaN,29.2197906298069,0,59.2197906298069,30
79,79,779,0.260021900042419,0.727505187148544,1.07359642084687,60,NaN,168.863738255619,0,-71.1362617443809,-60
80,80,783,0.105178535539626,0.865829098619249,0.880446176398457,60,NaN,177.412369107417,0,-62.5876308925831,-60
84,84,798,0.23223880135809,0.941312385597019,0.416010910676489,0,NaN,158.472002560207,0,-21.5279974397928,0
85,85,800,0.282148931845655,0.929859925502406,0.527409529837808,60,NaN,147.526213627016,0,87.5262136270155,-60
88,88,870,0.17841139177482,0.842723658227372,1.21836253204037,90,NaN,5.76109025597005,0,-84.23890974403,-90
91,91,912,0.0562529218750683,0.898498857725283,1.20669542792277,120,NaN,11.236461002227,0,71.236461002227,60
92,92,913,0.0654888451509935,0.799116122799078,1.01765667247033,60,NaN,163.719162847496,0,-76.2808371525038,-60
93,93,914,0.0710840656823858,0.868965762645991,0.235432004993664,120,NaN,98.1820697498082,0,-21.8179302501918,60
94,94,915,0.0561438664985229,0.848876389561151,0.507734461034703,0,NaN,167.628269647035,0,-12.3717303529654,0
103,103,1240,0.244681600726606,1,0.16951990166067,90,NaN,179.806333571116,0,89.8063335711165,-90
116,116,1422,0.0622451169778923,0.572418822663098,1.07898386290685,60,NaN,164.460799647141,0,-75.5392003528592,-60
117,117,1430,0.0452403357118638,0.725200991499564,0.194210280322793,90,NaN,8.50270683090898,0,-81.497293169091,-90
118,118,1431,0.182223980110747,0.506842317099601,0.43759953609353,30,NaN,10.1961375587775,0,-19.8038624412225,-30
123,123,1453,0.0460994474230023,1,0.281221132419456,90,NaN,149.616947416119,0,59.6169474161191,-90
139,139,1587,0.0878368006849545,0.572432340505077,0.330415192676456,90,NaN,2.72164623160708,0,-87.2783537683929,-90
141,141,1589,0.132071457419802,0.969902712861336,0.352424246855138,0,NaN,13.1876816861811,0,13.1876816861811,0
148,148,1601,0.129706842657151,0.799226340631423,0.952975869977428,150,NaN,17.2097373820774,0,47.2097373820774,30
152,152,1608,0.188155459592844,0.997058305885903,1.49816609003388,120,NaN,140.923265298709,0,20.9232652987091,60
157,157,1614,0.0991189427312774,0.563188451214971,0.471611110182237,120,NaN,168.560607721793,0,48.5606077217932,60
164,164,1623,0.187618031037031,1,1.23781875543912,120,NaN,28.0274662733785,0,88.0274662733785,60
166,166,1641,0.250636600951298,0.924714921195144,0.85579340611819,150,NaN,17.0726554911443,0,47.0726554911443,30
168,168,1644,0.181540115438269,1,0.457592975015812,120,NaN,11.9241455966061,0,71.9241455966061,60
169,169,1645,0.269666169961969,0.99587463148644,0.780006712530172,90,NaN,2.8605360689337,0,-87.1394639310663,-90
171,171,1672,0.059758048578886,0.807939461543825,1.50051289547594,90,NaN,179.52834835573,0,89.5283483557299,-90
172,172,1762,0.0385346928566855,0.919943410360406,0.165384982035987,0,NaN,149.080395357796,0,-30.919604642204,0
189,189,1832,0.23207491338925,0.938130516923959,0.914650467005988,150,NaN,10.1444567207239,0,40.1444567207239,30
190,190,1833,0.066808721678528,0.561513550092065,0.380867880313611,90,NaN,171.318600035144,0,81.3186000351444,-90
195,195,1841,0.00216734101934382,1,1.22225595016539,90,NaN,16.0953949834569,0,-73.9046050165431,-90
199,199,1850,0.279557257116864,1,1.35441374380695,150,NaN,38.945978908582,0,68.945978908582,30
201,201,1852,0.160368081379068,0.953182443061615,0.570621737068974,0,NaN,43.620287707563,0,43.620287707563,0
206,206,1861,0.144016035100456,1,0.89932543923471,0,NaN,87.0909713014958,0,87.0909713014958,0
208,208,1863,0.113906697310592,1,1.21438301605075,90,NaN,8.10821887894306,0,-81.8917811210569,-90
