FittedIndex_ii,STA_Model_Index_k,Original_Cell_Index_iCell,DSI,OSI,F1F0,DataOriDeg,SmoothDataOriDeg,EnvOriDeg,FFTOriDeg,EnvMinusData,FFTMinusData
11,11,121,0.293720919857555,0.5823543444274,1.25557100760143,90,NaN,151.568442349309,151.568442349309,61.5684423493089,61.5684423493089
12,12,123,0.264580741286884,1,0.991726458456369,90,NaN,9.6667998068731,9.66679980687311,-80.3332001931269,-80.3332001931269
15,15,127,0.266742338251986,0.991564205767216,0.879069601011708,0,NaN,176.795365384428,176.795365384428,-3.20463461557199,-3.20463461557199
26,26,231,0.00468035076420761,1,1.10297185034748,90,NaN,171.939665601531,171.939665601531,81.9396656015308,81.9396656015308
28,28,244,0.216474555818484,0.815141869143416,0.259443591261932,90,NaN,0.214087724149806,0.214087724149806,-89.7859122758502,-89.7859122758502
37,37,353,0.148656104234818,0.874691751497092,0.893657643263912,30,NaN,145.130115130896,145.130115130896,-64.8698848691045,-64.8698848691045
54,54,614,0.160886155248021,0.504362270760649,1.07359817020936,30,NaN,138.66756237642,138.66756237642,-71.3324376235804,-71.3324376235804
59,59,629,0.25516967126193,0.610838187189228,0.974713972601663,90,NaN,9.95526130507211,9.95526130507211,-80.0447386949279,-80.0447386949279
68,68,659,0.151699029126213,1,0.95671981249897,90,NaN,16.683483797714,16.683483797714,-73.316516202286,-73.316516202286
71,71,744,0.167472344431771,0.702664539882098,0.398193509875583,90,NaN,178.687313404678,178.687313404678,88.6873134046781,88.6873134046781
76,76,775,0.225196825160181,0.837304242158571,0.285985894346829,150,NaN,51.6272963272421,51.6272963272421,81.6272963272421,81.6272963272421
79,79,779,0.260021900042419,0.727505187148544,1.07359642084687,60,NaN,147.596305426098,147.596305426098,87.596305426098,87.596305426098
80,80,783,0.105178535539626,0.865829098619249,0.880446176398457,60,NaN,167.928793715543,167.928793715543,-72.0712062844571,-72.0712062844571
84,84,798,0.23223880135809,0.941312385597019,0.416010910676489,0,NaN,43.9228864840293,43.9228864840293,43.9228864840293,43.9228864840293
85,85,800,0.282148931845655,0.929859925502406,0.527409529837808,60,NaN,141.019971652868,141.019971652868,81.0199716528681,81.0199716528681
88,88,870,0.17841139177482,0.842723658227372,1.21836253204037,90,NaN,17.468164415139,17.468164415139,-72.531835584861,-72.531835584861
91,91,912,0.0562529218750683,0.898498857725283,1.20669542792277,120,NaN,14.1399283114869,14.1399283114869,74.1399283114869,74.1399283114869
92,92,913,0.0654888451509935,0.799116122799078,1.01765667247033,60,NaN,164.887979936622,164.887979936622,-75.1120200633784,-75.1120200633784
93,93,914,0.0710840656823858,0.868965762645991,0.235432004993664,120,NaN,88.3173272994395,88.3173272994395,-31.6826727005605,-31.6826727005605
94,94,915,0.0561438664985229,0.848876389561151,0.507734461034703,0,NaN,112.138994373527,112.138994373527,-67.8610056264729,-67.8610056264729
103,103,1240,0.244681600726606,1,0.16951990166067,90,NaN,13.8961738724285,13.8961738724285,-76.1038261275715,-76.1038261275715
116,116,1422,0.0622451169778923,0.572418822663098,1.07898386290685,60,NaN,167.321323450638,167.321323450638,-72.6786765493618,-72.6786765493618
117,117,1430,0.0452403357118638,0.725200991499564,0.194210280322793,90,NaN,167.953497973715,167.953497973715,77.9534979737146,77.9534979737146
118,118,1431,0.182223980110747,0.506842317099601,0.43759953609353,30,NaN,5.67193020333083,5.67193020333083,-24.3280697966692,-24.3280697966692
123,123,1453,0.0460994474230023,1,0.281221132419456,90,NaN,72.2537126477919,72.2537126477919,-17.7462873522081,-17.7462873522081
139,139,1587,0.0878368006849545,0.572432340505077,0.330415192676456,90,NaN,21.6026848865006,21.6026848865006,-68.3973151134994,-68.3973151134994
141,141,1589,0.132071457419802,0.969902712861336,0.352424246855138,0,NaN,7.56387296347811,7.56387296347811,7.5638729634781,7.5638729634781
