FittedIndex_ii,STA_Model_Index_k,Original_Cell_Index_iCell,DSI,OSI,F1F0,DataOriDeg,SmoothDataOriDeg,EnvOriDeg,FFTOriDeg,EnvMinusData,FFTMinusData
8,8,107,1,1,1.26529316179806,120,NaN,88.90706199015,88.90706199015,-31.09293800985,-31.09293800985
11,11,121,0.293720919857555,0.5823543444274,1.25557100760143,90,NaN,61.3693097891279,61.3693097891279,-28.6306902108721,-28.6306902108721
21,21,135,0.543664455000496,0.99535155346016,1.39139804879178,90,NaN,89.6918836744128,89.6918836744128,-0.30811632558715,-0.30811632558715
22,22,137,0.742392189525768,0.828795208559004,1.42376712919987,90,NaN,158.148876285462,158.148876285462,68.1488762854617,68.1488762854617
24,24,140,1,1,1.53375722104621,60,NaN,76.7386453633003,76.7386453633003,16.7386453633003,16.7386453633003
30,30,250,0.766317232182546,1,1.24085784565666,60,NaN,84.7017646223665,84.7017646223665,24.7017646223665,24.7017646223665
31,31,252,0.918713800679049,0.66579460734647,1.72777578066952,90,NaN,39.0947832113688,39.0947832113688,-50.9052167886312,-50.9052167886312
40,40,363,0.686121976031291,0.888534608994074,1.35972002720363,120,NaN,120.103538492631,120.103538492631,0.103538492631415,0.103538492631415
49,49,469,0.6577033373509,0.748038442377947,1.38124411258787,30,NaN,51.0388834360096,51.0388834360096,21.0388834360096,21.0388834360096
64,64,648,0.821125330919167,0.682832150748472,1.30369111734,30,NaN,30.8198348067741,30.8198348067741,0.819834806774082,0.819834806774068
65,65,649,0.916894373768142,0.338307457314248,1.58838877050065,150,NaN,76.260641504844,76.260641504844,-73.739358495156,-73.739358495156
67,67,657,0.335892514395394,0.494887941139659,1.23479165951286,60,NaN,73.7370898919408,73.7370898919408,13.7370898919408,13.7370898919408
86,86,801,0.760143085757319,1,1.30517653383849,30,NaN,108.664231869753,108.664231869753,78.6642318697533,78.6642318697533
87,87,808,0.869706377543855,0.0862854145280738,1.35515837166337,150,NaN,88.7205725384512,88.7205725384512,-61.2794274615488,-61.2794274615488
90,90,911,0.145241364740678,0.271516697519072,1.34519004521361,120,NaN,12.9087637802107,12.9087637802107,72.9087637802107,72.9087637802107
95,95,919,0.771188589176,0.885338676458744,1.30058917011358,0,NaN,10.4200534815602,10.4200534815602,10.4200534815602,10.4200534815602
97,97,1078,0.866583289248541,0.685687026157766,1.2854060846743,60,NaN,3.07669578690583,3.07669578690583,-56.9233042130942,-56.9233042130942
99,99,1083,0.751529900153885,0.916583332208425,1.6382338262546,90,NaN,87.0621025038179,87.0621025038179,-2.93789749618215,-2.93789749618215
115,115,1353,0.44321100157402,1,1.29419174486341,90,NaN,100.000358641899,100.000358641899,10.0003586418986,10.0003586418986
127,127,1532,0.982209043736101,0.971224638902939,1.42453345945129,60,NaN,104.759614978031,104.759614978031,44.7596149780305,44.7596149780305
136,136,1580,0.311167013015422,0.785923025923471,1.33957971424864,150,NaN,137.109056528712,137.109056528712,-12.8909434712878,-12.8909434712878
137,137,1581,0.208415257569799,0.248365132576722,1.23163084778487,120,NaN,13.0943143905245,13.0943143905245,73.0943143905245,73.0943143905245
144,144,1593,0.334068053450889,0.351069135266311,1.44724993267378,60,NaN,91.9132495956361,91.9132495956361,31.9132495956361,31.9132495956361
152,152,1608,0.188155459592844,0.997058305885903,1.49816609003388,120,NaN,21.4734591491614,21.4734591491614,81.4734591491614,81.4734591491614
153,153,1610,0.61946380063777,1,1.57334087403508,90,NaN,104.661615695793,104.661615695793,14.6616156957929,14.6616156957929
154,154,1611,1,1,1.43950861735482,0,NaN,177.107370673145,177.107370673145,-2.89262932685517,-2.89262932685517
155,155,1612,1,0.899457861015278,1.64799872596301,120,NaN,3.40417782627773,3.40417782627773,63.4041778262777,63.4041778262777
156,156,1613,1,1,1.46918665675199,120,NaN,134.792646643487,134.792646643487,14.7926466434871,14.7926466434871
158,158,1616,0.92485549132948,0.983440662373505,1.60120117870586,120,NaN,41.7296333380714,41.7296333380714,-78.2703666619286,-78.2703666619286
160,160,1619,0.680786344098039,0.826678901865554,1.4404843554945,90,NaN,85.8030362574442,85.8030362574442,-4.19696374255584,-4.19696374255584
164,164,1623,0.187618031037031,1,1.23781875543912,120,NaN,123.43988417542,123.43988417542,3.43988417542032,3.43988417542032
170,170,1646,0.989419066029098,0.32987073838504,1.37102032078519,120,NaN,94.101475035726,94.101475035726,-25.898524964274,-25.898524964274
171,171,1672,0.059758048578886,0.807939461543825,1.50051289547594,90,NaN,92.2369184217254,92.2369184217254,2.23691842172545,2.23691842172545
191,191,1834,0.345783111886181,0.58709880700719,1.4372229991561,60,NaN,91.2398994960983,91.2398994960983,31.2398994960983,31.2398994960983
194,194,1840,1,1,1.54814313135624,90,NaN,102.728396324767,102.728396324767,12.728396324767,12.728396324767
196,196,1842,0.659697554044453,0.675480414092354,1.57724446485033,90,NaN,134.40945323388,134.40945323388,44.4094532338799,44.4094532338799
197,197,1845,0.858153099674805,1,1.25299316796768,90,NaN,89.6328560381781,89.6328560381781,-0.367143961821853,-0.367143961821853
198,198,1847,0.734353280253017,1,1.38837091466217,90,NaN,2.71254746703295,2.71254746703295,-87.2874525329671,-87.2874525329671
199,199,1850,0.279557257116864,1,1.35441374380695,150,NaN,138.60850442571,138.60850442571,-11.3914955742905,-11.3914955742905
204,204,1859,0.88251458527099,0.969731773540344,1.27812009561608,0,NaN,73.3505376012378,73.3505376012378,73.3505376012378,73.3505376012378
207,207,1862,0.378358188307556,0.963556848012181,1.3050152388469,90,NaN,5.50900047139914,5.50900047139914,-84.4909995286009,-84.4909995286009
209,209,1865,0.407412530582957,0.668678169290869,1.61317562108789,60,NaN,105.082873409927,105.082873409927,45.0828734099267,45.0828734099267
