FittedIndex_ii,STA_Model_Index_k,Original_Cell_Index_iCell,DSI,OSI,F1F0,DataOriDeg,SmoothDataOriDeg,EnvOriDeg,FFTOriDeg,EnvMinusData,FFTMinusData
2,2,68,0.936896241453177,0.891982444316664,1.08193026436048,150,NaN,126.661671760367,126.661671760367,-23.3383282396333,-23.3383282396333
3,3,71,0.570358034970858,0.269665677437632,0.554733984905175,90,NaN,15.1925182064054,15.1925182064054,-74.8074817935946,-74.8074817935946
8,8,107,1,1,1.26529316179806,120,NaN,102.703859260936,102.703859260936,-17.2961407390637,-17.2961407390637
17,17,130,0.737805412032578,1,0.806411871017177,90,NaN,53.1966963778169,53.1966963778169,-36.8033036221831,-36.8033036221831
20,20,133,1,1,0.851445632287265,30,NaN,66.6452087521247,66.6452087521246,36.6452087521247,36.6452087521246
21,21,135,0.543664455000496,0.99535155346016,1.39139804879178,90,NaN,90.8411583104103,90.8411583104103,0.841158310410265,0.841158310410265
22,22,137,0.742392189525768,0.828795208559004,1.42376712919987,90,NaN,96.7387968356104,96.7387968356104,6.73879683561043,6.73879683561043
24,24,140,1,1,1.53375722104621,60,NaN,76.9098428404765,76.9098428404765,16.9098428404765,16.9098428404765
25,25,230,1,0.256209610518171,0.426151499205499,120,NaN,113.388167193673,113.388167193673,-6.61183280632734,-6.61183280632734
27,27,232,0.648064647321981,0.120761049726936,0.764251117029859,60,NaN,101.493624320115,101.493624320115,41.493624320115,41.493624320115
30,30,250,0.766317232182546,1,1.24085784565666,60,NaN,83.9154461450509,83.9154461450509,23.9154461450509,23.9154461450509
31,31,252,0.918713800679049,0.66579460734647,1.72777578066952,90,NaN,79.1324762234104,79.1324762234104,-10.8675237765896,-10.8675237765896
32,32,322,1,1,0.0554353683325361,0,NaN,90.9323007345844,90.9323007345844,-89.0676992654156,-89.0676992654156
33,33,328,0.667059721686811,1,0.158459430505494,0,NaN,142.368485320884,142.368485320884,-37.6315146791159,-37.6315146791159
34,34,329,1,1,0.25818803880531,90,NaN,117.548305731322,117.548305731322,27.548305731322,27.548305731322
40,40,363,0.686121976031291,0.888534608994074,1.35972002720363,120,NaN,97.7542851316645,97.7542851316645,-22.2457148683355,-22.2457148683355
41,41,375,1,1,0.449063864970436,150,NaN,87.6039800008462,87.6039800008462,-62.3960199991538,-62.3960199991538
44,44,446,0.87476743987574,0.155438976590163,0.418316858323507,150,NaN,85.4144753124796,85.4144753124796,-64.5855246875204,-64.5855246875204
45,45,457,0.800422040712376,1,0.600723913777366,150,NaN,168.553134072641,168.553134072641,18.5531340726413,18.5531340726413
47,47,462,0.500546050236622,0.678116235803737,1.00040405081713,120,NaN,106.853564193041,106.853564193041,-13.1464358069589,-13.1464358069589
48,48,468,1,1,0.595563859748967,0,NaN,97.7186571563693,97.7186571563693,-82.2813428436307,-82.2813428436307
49,49,469,0.6577033373509,0.748038442377947,1.38124411258787,30,NaN,63.5762608318372,63.5762608318372,33.5762608318372,33.5762608318372
50,50,470,0.854039253819187,0.993351923011528,0.515330819082668,90,NaN,87.2107202270937,87.2107202270937,-2.78927977290634,-2.78927977290634
51,51,479,0.984929531606121,0.306833048203683,0.428605731005912,120,NaN,98.2878861420879,98.2878861420879,-21.7121138579121,-21.7121138579121
53,53,600,0.838473384580331,0.0688574098834377,0.0544635760149108,120,NaN,95.6531513551295,95.6531513551295,-24.3468486448705,-24.3468486448705
58,58,622,1,0.935847921744911,1.07939163752243,60,NaN,95.5411682592478,95.5411682592478,35.5411682592478,35.5411682592478
62,62,646,1,0.996172013162902,0.615719491055656,0,NaN,94.5335804046351,94.5335804046351,-85.4664195953649,-85.4664195953649
63,63,647,0.826446280991736,0.296779475274942,1.1899167294601,90,NaN,51.1494102517389,51.1494102517389,-38.8505897482611,-38.8505897482611
64,64,648,0.821125330919167,0.682832150748472,1.30369111734,30,NaN,30.7399775169647,30.7399775169647,0.739977516964672,0.739977516964672
65,65,649,0.916894373768142,0.338307457314248,1.58838877050065,150,NaN,77.4334570146872,77.4334570146872,-72.5665429853128,-72.5665429853128
69,69,664,0.594781273983116,1,1.00889372441145,90,NaN,94.6638514864192,94.6638514864192,4.66385148641922,4.66385148641922
78,78,778,0.552358442092282,1,0.205946899978626,150,NaN,94.0562864212453,94.0562864212453,-55.9437135787547,-55.9437135787547
82,82,793,0.639960245859099,0.949417232772556,0.227992005160236,0,NaN,126.150334144972,126.150334144972,-53.8496658550284,-53.8496658550284
83,83,797,1,1,0.966724847196359,150,NaN,71.3630196901608,71.3630196901608,-78.6369803098392,-78.6369803098392
86,86,801,0.760143085757319,1,1.30517653383849,30,NaN,58.1710277748861,58.1710277748861,28.1710277748861,28.1710277748861
87,87,808,0.869706377543855,0.0862854145280738,1.35515837166337,150,NaN,74.2803710376573,74.2803710376573,-75.7196289623427,-75.7196289623427
95,95,919,0.771188589176,0.885338676458744,1.30058917011358,0,NaN,12.8190636046937,12.8190636046937,12.8190636046937,12.8190636046937
96,96,1015,0.880471358080519,0.382913973771726,0.823510466590073,30,NaN,84.8267622003522,84.8267622003522,54.8267622003522,54.8267622003522
97,97,1078,0.866583289248541,0.685687026157766,1.2854060846743,60,NaN,80.7328511138525,80.7328511138525,20.7328511138525,20.7328511138525
98,98,1080,1,1,0.820942765243445,120,NaN,122.536583357934,122.536583357934,2.53658335793415,2.53658335793415
99,99,1083,0.751529900153885,0.916583332208425,1.6382338262546,90,NaN,92.1019283742367,92.1019283742367,2.10192837423668,2.10192837423668
100,100,1086,0.769198649503108,1,1.09867242510574,60,NaN,53.486334940426,53.486334940426,-6.51366505957401,-6.51366505957401
104,104,1248,0.563953897795827,0.534013286480318,0.10210537102235,120,NaN,96.6645214019111,96.6645214019111,-23.3354785980889,-23.3354785980889
107,107,1322,0.586793409708586,0.32129193176774,0.717866433957491,90,NaN,74.426626233686,74.426626233686,-15.573373766314,-15.573373766314
110,110,1330,1,0.423341576174605,0.850243840613067,120,NaN,173.943720559709,173.943720559709,53.9437205597092,53.9437205597092
111,111,1334,1,1,0.118473237410928,90,NaN,94.362452910632,94.362452910632,4.362452910632,4.362452910632
113,113,1347,0.725095279677288,0.867110322241284,1.10489492110861,120,NaN,110.563342643358,110.563342643358,-9.43665735664183,-9.43665735664183
114,114,1348,1,0.493771547927624,0.941645111883071,90,NaN,99.8201718997302,99.8201718997302,9.82017189973024,9.82017189973024
120,120,1440,0.68607588097843,1,0.287495555533532,0,NaN,102.109835080918,102.109835080918,-77.8901649190821,-77.8901649190821
125,125,1510,1,1,0.160186233820611,0,NaN,134.055810977224,134.055810977224,-45.9441890227763,-45.9441890227763
126,126,1517,1,1,0.858692995849257,120,NaN,89.3170031900648,89.3170031900648,-30.6829968099352,-30.6829968099352
