cellID,DoG_effectiveAR,DoG_majorAxisPix,DoG_minorAxisPix,DoG_effectiveThetaDeg,DoG_R2
1762,1.69918860920046,5.34737940609253,3.14701933448617,29.9426744680341,0.605638456558816
1792,2.44152679816431,4.03359836739112,1.65208031729319,152.699568593136,0.827063463895449
1797,2.14577401118259,3.81655416804458,1.77863752107855,26.9071609784267,0.720476048900385
1805,1.25030307863223,2.43014181699221,1.94364219245999,62.5334541362474,0.828335292239342
1808,1.37805241921471,1.54212015998651,1.11905769220688,168.879606404656,0.924079083187368
1810,2.56583314145692,2.77868301568271,1.08295546221877,175.395447510086,0.671889103351205
1813,2.19564155668758,2.72238924138708,1.23990604618277,36.3907540606233,0.568654863383257
1815,1.29344199754751,1.92181160847778,1.485811974655,147.168335061197,0.888504067898695
1816,1.31038600782622,3.02385971570339,2.3076098933013,167.076211042325,0.867722053302974
1818,2.57476197223649,4.34879921751552,1.68901019372213,159.040411953762,0.727613159890426
1820,1.22673345268505,4.03610874192136,3.29012690824336,146.573042923506,0.407349133287226
1821,1.9984423981304,4.92089479492916,2.46236508969826,137.340751230332,0.625732238775738
1822,1.61567205398106,2.39953900367344,1.48516463954484,163.041851887097,0.788667368140949
1826,1.60367454062637,2.19092173488461,1.36618851230804,169.546376027688,0.959576948634937
1827,1.28559712566387,3.00536001749576,2.33771525892594,126.597121326054,0.90087039971359
1828,1.78783126627907,2.67842040880473,1.49813937104881,38.7404561567604,0.772458598243126
1831,1.83956945846823,4.66931502280439,2.53826513661106,179.041152764881,0.646553775283688
1832,1.61595580617831,3.69893173115064,2.28900550188839,165.514944199597,0.760003383207759
1833,3.54804676364457,4.07661361453975,1.14897403729601,8.86419421011828,0.811483436249943
1834,2.03340850499305,3.33581466125603,1.64050393861583,171.110389480005,0.765557305019962
1836,2.40683870758453,2.0371330023156,0.846393651513123,173.488375466695,0.843436290444855
1839,2.20181390576787,3.56748946626029,1.62025022047272,7.94515242955788,0.744078133320856
1840,2.13896301863553,2.37372400061088,1.10975457730219,24.1084304828455,0.650616502993272
1841,1.18008769743095,2.85076220412171,2.41572063697285,144.061157424938,0.626268948988844
1842,1.13270184104078,3.00556139157423,2.65344443054192,151.358528054731,0.822201121497915
1845,3.63761966013799,2.6401569591681,0.72579247030679,4.48318152144606,0.74903750234634
1847,3.19141228019179,2.44511139877172,0.766153409243878,178.282033945205,0.735770419805113
