cellID,DoG_effectiveAR,DoG_majorAxisPix,DoG_minorAxisPix,DoG_effectiveThetaDeg,DoG_R2,Gabor_AR,Gabor_R2,Gabor_AR_raw,AR_difference_DoG_minus_Gabor,AR_ratio_DoG_over_Gabor,DoG_larger_AR,Gabor_larger_AR
250,1.04333509936967,2.01024821137086,1.92675221276975,178.471664558807,0.843438847010427,1.53702671894582,0.842671862766584,0.650606777145589,-0.493691619576152,0.678800886483774,0,1
252,2.01209857431761,3.08150041172802,1.53148580842919,150.946208863592,0.746762224533978,1.2082246452859,0.726413990902035,1.2082246452859,0.80387392903171,1.6653348217719,1,0
322,2.30932972491603,4.18461280837582,1.8120464839762,6.84861199406026,0.731460160545992,1.44598946850382,0.728108409485142,1.44598946850382,0.86334025641221,1.59705846772558,1,0
328,1.37517132995745,2.20205567664387,1.60129551036525,130.038571657083,0.724575211480537,1.02167034353646,0.711393155884118,0.978789299627268,0.353500986420992,1.34600298291655,1,0
329,2.42240085792095,3.44310155796601,1.42135912258596,151.500782543041,0.776695281372564,1.14656337689766,0.806109750918886,1.14656337689766,1.27583748102329,2.11274920055045,1,0
331,1.43661865222537,3.2172198146172,2.23943898377876,19.4942616381325,0.877502924837848,1.19314657987651,0.870746339585821,0.838119990339748,0.243472072348865,1.20405881092503,1,0
345,1.57474679759077,1.80072068988475,1.14349855649156,16.030785704003,0.458016680490807,2.27830528701455,0.491682970773651,2.27830528701455,-0.70355848942378,0.69119217980409,0,1
353,1.90024278987926,3.71652770874701,1.95581729268562,0.343817999869572,0.94337859551735,1.05939072071018,0.888725856039982,1.05939072071018,0.84085206916908,1.79371288867378,1,0
358,1.37457971292438,2.02597498901177,1.47388686880993,14.0167642123234,0.887595696533015,1.02833745189974,0.883365824427395,0.972443431047477,0.346242261024643,1.33670101228444,1,0
362,2.40254677495829,5.07742006816111,2.11334910149637,125.034542658614,0.370685603315794,1.71237771660212,0.370839671502081,1.71237771660212,0.69016905835617,1.40304720837274,1,0
363,1.69729266110295,2.19678127462414,1.29428549652516,27.4940222924454,0.866777948690767,1.08705736774555,0.829728086773737,1.08705736774555,0.6102352933574,1.56136438744072,1,0
375,1.37301772628135,1.78302459240242,1.29861731445487,52.3697268114763,0.707588201342689,1.20252902516565,0.671821504448351,1.20252902516565,0.1704887011157,1.14177512355032,1,0
378,1.14930085646612,1.68452451862366,1.46569499983081,27.4784997686598,0.555806365261369,2.99999999999964,0.651319763801219,2.99999999999964,-1.85069914353352,0.383100285488753,0,1
445,1.34620040878033,2.83786654539542,2.10805651735506,53.2253047732684,0.752442266948672,2.11259551618763,0.711407828018257,2.11259551618763,-0.7663951074073,0.637225819360665,0,1
446,2.63614127143135,3.48543027734354,1.32217127933021,7.15290657669837,0.741363454105401,1.28906127426965,0.781091303581031,0.775758313402579,1.3470799971617,2.04500850661651,1,0
457,1.77131817070934,3.78653631691243,2.13769405154133,27.9826415371222,0.847732515847733,1.69680250385901,0.856725935851681,1.69680250385901,0.07451566685033,1.04391534470326,1,0
461,1.73891010038756,4.7501222592169,2.73166638008383,174.424711680037,0.930973403336646,2.00820166953239,0.744159834370322,0.497957956699066,-0.269291569144826,0.865904120472357,0,1
462,2.57521436674382,5.98382187189279,2.32362087955377,29.9041558082633,0.35174162077228,3.33333333333299,0.243900365876188,0.300000000000031,-0.758118966589169,0.772564310023226,0,1
468,1.92381795301296,3.4988549608754,1.81870376840788,172.154869008664,0.885316284362225,2.55915057873271,0.877323487974363,2.55915057873271,-0.63533262571975,0.751740819395486,0,1
