cellID,DoG_effectiveAR,DoG_effectiveWidthX,DoG_effectiveWidthY,DoG_offsetMag,DoG_R2
793,1.65595831785109,20.4015934833792,12.3201129300489,1.42085121608329,0.365693590570965
797,2.01374264561023,24.112922401359,11.9741827258428,1.23026969100658,0.71853223154132
798,1.19465390080005,7.63992017073338,9.1270604337676,1.32832925094289,0.68014204918814
800,1.84795805405387,20.6844692345821,11.1931486698015,0.409258041728378,0.859948289770748
801,1.32375196231901,11.4575537387781,8.65536298711598,0.0482233021032187,0.780054273174508
808,1.05651596347449,12.3388754122331,11.6788348106498,1.21900229821145,0.788018779855954
870,2.92263962897157,162.446357848908,55.582069112664,1.09481200106895,0.78568685705009
890,1.43826910348019,30.4650882559142,21.1817720217987,1.46342082433655,0.807779882247959
911,1.75112875281826,27.6719320131137,15.802340044145,1.153894274608,0.503982789335518
912,4.41001712917612,2.04298137701996,9.00958286724582,0.100398690444277,0.703943844045724
913,1.5194926101323,18.429028923765,12.1284097078698,1.01875381225897,0.735104861249252
914,3.27573213720651,3.47171284527349,11.372401338415,0.422964902660887,0.233092470523112
915,2.46064845057595,47.0671639312671,19.1279513821856,1.70577063724502,0.512760847784673
919,1.44558125471082,19.4123184840218,13.4287287004874,1.07107892503789,0.793323085516824
1015,2.00583180338194,68.8903016787834,34.3450041836163,0.362309510907038,0.904205867754104
1078,1.77932719626251,20.5142893256027,11.5292394612375,1.22726072276823,0.874101509023149
1080,2.85336490389426,47.7642501429221,16.7396220783867,1.17976206729506,0.529607896840509
1083,1.00458310878576,9.66246800751784,9.70675214953527,0.888271758881005,0.773355819763474
1086,1.13997473299957,11.0449087882468,9.68873122230068,0.985291093102196,0.605810471761325
1095,1.08024510123714,11.4592155112577,10.6079772989799,0.638848604174734,0.794375193205352
1235,1.63723559342865,19.1209379719082,11.6787944561269,1.18729496445059,0.818435887573383
1240,2.03220819620278,65.214227861,32.0903281380589,0.894687162731554,0.839205649613586
1248,2.08043138338571,44.9126281776896,21.5881324115571,1.35979359387176,0.772934092369135
1252,1.27405206579812,17.3925059835017,13.6513306248645,0.182754655807514,0.754124951741266
1255,1.56334490451587,18.1187896764207,11.5897583598366,1.17867582380995,0.716934896142602
1322,1.93556346825538,23.4010259121796,12.090032848818,0.5987219367238,0.331536991782677
1328,1.55105928275675,24.3518059405982,15.7001129559128,1.22665618091886,0.644454911964692
1329,2.15665844023881,41.7166125287011,19.3431707823339,1.22310428089437,0.72316382156419
1330,2.25000070448457,35.2918125247658,15.68524509989,0.741069361096948,0.650655104627387
1334,1.81786360698895,6.42667985722343,11.6828274262154,1.07187905207353,0.737122245600899
1341,1.22645969673488,22.8143363266655,18.6017823393647,0.86793503712525,0.874442431598694
1347,1.93384648044231,31.7047905880447,16.3946781239808,1.22658572024659,0.755707677818312
1348,1.41449749961051,16.2867546190517,11.5141628907342,1.45689765104704,0.747968107621177
1353,1.65240356846265,25.7880738969307,15.6064017223851,1.02551053212346,0.646328800563124
1422,1.45600441466972,29.2106738410035,20.0622151599929,1.07003781282709,0.919264146580171
1430,1.5029785815427,34.2578947076598,22.7933352666254,1.39639387737806,0.744374517555932
